mode,trades,winrate,total_pnl,profit_factor,score,max_dd,tpd,proj_month,cfg__symbol,cfg__market_symbol,cfg__days,cfg__poll_seconds,cfg__status_heartbeat_seconds,cfg__tf_signal,cfg__tf_confirm,cfg__tf_entry,cfg__tf_trend,cfg__live_chart_tf,cfg__mode,cfg__signal_engine,cfg__use_1h_trend_filter,cfg__feature_prob__ret_1_weight,cfg__feature_prob__ret_3_weight,cfg__feature_prob__ret_12_weight,cfg__feature_prob__range_pos_weight,cfg__feature_prob__vol_ratio_weight,cfg__feature_prob__realized_vol_weight,cfg__feature_prob__slope_weight,cfg__feature_prob__trend_weight,cfg__feature_prob__breakout_weight,cfg__feature_prob__long_threshold,cfg__feature_prob__short_threshold,cfg__feature_prob__persistence_bars,cfg__risk_engine__sl_vol_mult,cfg__risk_engine__tp_vol_mult,cfg__risk_engine__breakeven_R,cfg__risk_engine__trail_start_R,cfg__risk_engine__trail_vol_mult,cfg__risk_engine__risk_per_trade_pct,cfg__risk_engine__max_hold_minutes,cfg__risk_engine__cooldown_minutes,cfg__execution__fees_enabled,cfg__execution__fee_rate_roundtrip,cfg__execution__slippage_roundtrip_pct,cfg__execution__label_exits,cfg__legacy__ema_fast_trend,cfg__legacy__ema_slow_trend,cfg__legacy__ema_fast_signal,cfg__legacy__ema_slow_signal,cfg__legacy__donchian_window_signal,cfg__legacy__rsi_len_signal,cfg__legacy__rsi_long,cfg__legacy__rsi_short,cfg__legacy__atr_len_signal,cfg__legacy__atr_ma_window_signal,cfg__legacy__atr_min_mult,cfg__legacy__breakout_buffer_atr,cfg__legacy__sl_atr_mult,cfg__legacy__tp_atr_mult,cfg__legacy__breakeven_R,cfg__legacy__trail_start_R,cfg__legacy__trail_atr_mult
legacy_classic,3,33.33333333333333,-0.12801632452762784,0.3271424955946881,-6.8316201120491495,-0.10568061002191058,9.113924050632912,-11.667310589859754,BTC/USDT:USDT,BTCUSDT,60,10,60,5m,5m,3m,1h,1h,legacy_classic,legacy_classic,True,0.1,0.12,0.14,0.1,0.08,0.08,0.12,0.16,0.1,0.58,0.58,2,1.2,2.8,1.0,1.5,1.0,0.1,432,215,True,0.001,0.0001,True,29,116,22,109,78,11,63.201595342673485,43.37706268583301,22,48,0.6,0.5104321430741123,0.9834622157207916,2.1506296540491014,2.4976631254764365,0.8,1.5161900130565757
legacy_classic,3,0.0,-0.8749126685433599,0.0,-18.40617009779715,-0.6276868334108423,6.945337620578778,-60.76563871555168,BTC/USDT:USDT,BTCUSDT,60,10,60,5m,5m,3m,1h,5m,legacy_classic,legacy_classic,False,0.1,0.12,0.14,0.1,0.08,0.08,0.12,0.16,0.1,0.58,0.58,2,1.2,2.8,1.0,1.5,1.0,0.2377789455429974,438,165,True,0.001,0.0001,True,30,146,22,143,68,14,59.532750828391386,45.682731900846804,22,41,0.6126595490741952,0.6829138355432743,0.8,1.9226066203577943,2.708341092009468,0.8,1.7616740583807866
feature_prob,1,0.0,-0.1414683377491112,0.0,-2533.3633312291413,0.0,1440.0,-6111.432190761603,BTC/USDT:USDT,BTCUSDT,60,10,60,1h,5m,1m,1h,1h,feature_prob,feature_prob,True,0.07000554314330094,0.2103719575791331,0.2623903038057811,0.2397337830543417,0.17345988011046923,0.2411254004823784,0.10453925611967907,0.2841122565508225,0.2237216616994928,0.5634226635389434,0.6106099548109678,2,0.8014424063612271,5.300855110495571,0.9877649748455825,3.416608038330349,1.3321919110288514,0.18708608758284168,365,104,True,0.001,0.0001,True,50,200,50,200,96,14,58.0,42.0,14,96,1.25,0.55,1.1,3.2,1.0,1.5,1.0
feature_prob,1,0.0,-0.09488091899787325,0.0,-2291.8075650039727,0.0,1440.0,-4098.8557007081245,BTC/USDT:USDT,BTCUSDT,60,10,60,30m,3m,5m,4h,5m,feature_prob,feature_prob,True,0.1582220622245959,0.2974909934273713,0.26850780919689266,0.06765805746652392,0.23230881650448876,0.08024433180850367,0.027619683412323112,0.11757809810617881,0.09203455706488166,0.6323430877597772,0.6374215507032338,4,2.375853517928278,2.287447509522425,1.7370510179537948,3.338229096560728,0.9626532048432515,0.12547613270933586,614,127,True,0.001,0.0001,True,50,200,50,200,96,14,58.0,42.0,14,96,1.25,0.55,1.1,3.2,1.0,1.5,1.0
legacy_classic,1,0.0,-0.37814046415093,0.0,-3761.2583066225716,0.0,1440.0,-16335.668051320175,BTC/USDT:USDT,BTCUSDT,60,10,60,30m,3m,15m,4h,5m,legacy_classic,legacy_classic,True,0.1,0.12,0.14,0.1,0.08,0.08,0.12,0.16,0.1,0.58,0.58,2,1.2,2.8,1.0,1.5,1.0,0.7685441169364544,178,301,True,0.001,0.0001,True,68,188,33,231,57,29,74.69578123614937,39.84647805124797,28,62,1.2755759590049016,0.19900342692290618,1.6905424961107771,2.503743911241874,0.6610348195523209,4.159018505197935,0.5047471098002252
legacy_classic,2,0.0,-0.19347259203309491,0.0,-12.079608353947998,-0.10151458718562686,4.63768115942029,-13.458962924041385,BTC/USDT:USDT,BTCUSDT,60,10,60,15m,15m,15m,15m,1h,legacy_classic,legacy_classic,True,0.1,0.12,0.14,0.1,0.08,0.08,0.12,0.16,0.1,0.58,0.58,2,1.2,2.8,1.0,1.5,1.0,0.23255358291877043,318,284,True,0.001,0.0001,True,46,269,71,151,47,24,55.93095827390991,36.625802587199296,11,115,0.603617108437836,0.5079075679635616,2.103506884428976,5.272519437935665,2.091271542311385,1.486504580425517,0.5969991918494855
legacy_classic,2,0.0,-1.0759832061147163,0.0,-38.802215840228705,-0.5267930603092361,11.65991902834008,-188.18815588727023,BTC/USDT:USDT,BTCUSDT,60,10,60,30m,3m,1m,1h,5m,legacy_classic,legacy_classic,True,0.1,0.12,0.14,0.1,0.08,0.08,0.12,0.16,0.1,0.58,0.58,2,1.2,2.8,1.0,1.5,1.0,0.8748845485910405,367,142,True,0.001,0.0001,True,51,119,64,166,109,13,69.88361527831626,42.39018357763822,10,119,0.9105247536559851,0.9861191908821102,1.3250688764326093,5.6441544185757975,2.505826082780558,1.695684600505698,1.3874335325452125
legacy_classic,1,0.0,-0.08566998485791753,0.0,-2244.798871488302,0.0,1440.0,-3700.9433458620374,BTC/USDT:USDT,BTCUSDT,60,10,60,30m,15m,15m,1h,5m,legacy_classic,legacy_classic,False,0.1,0.12,0.14,0.1,0.08,0.08,0.12,0.16,0.1,0.58,0.58,2,1.2,2.8,1.0,1.5,1.0,0.19445644157748868,103,350,True,0.001,0.0001,True,40,206,28,53,69,30,60.561550635030855,31.34323587716456,28,92,0.8957987806231917,0.6558634245353954,1.8880091158554637,5.013973583950641,1.4437999082209247,3.533373267645419,0.9136708266177864
legacy_classic,3,33.33333333333333,-0.2588201106155414,0.27176488699588297,-6.733502571980567,-0.20669501730704612,6.956521739130435,-18.004877260211572,BTC/USDT:USDT,BTCUSDT,60,10,60,5m,5m,3m,1h,5m,legacy_classic,legacy_classic,True,0.1,0.12,0.14,0.1,0.08,0.08,0.12,0.16,0.1,0.58,0.58,2,1.2,2.8,1.0,1.5,1.0,0.14302979818947287,415,215,True,0.001,0.0001,True,29,137,18,112,75,13,63.201595342673485,43.42918688786724,20,41,0.6115538481335376,0.6089472582790194,0.8,2.1506296540491014,2.296959692536796,0.8,1.5880748613968032
legacy_classic,3,33.33333333333333,-0.1256885515028718,0.2653232792563198,-5.45262183213759,-0.09949541015026148,6.956521739130435,-8.74355140889543,BTC/USDT:USDT,BTCUSDT,60,10,60,5m,5m,3m,1h,15m,legacy_classic,legacy_classic,True,0.1,0.12,0.14,0.1,0.08,0.08,0.12,0.16,0.1,0.58,0.58,2,1.2,2.8,1.0,1.5,1.0,0.1,577,215,True,0.001,0.0001,True,29,105,22,96,50,11,63.201595342673485,47.208913120176504,18,41,0.6126595490741952,0.6089472582790194,1.1619579773411854,2.1506296540491014,2.1292441419366424,0.9617030581958147,1.600879995744412
legacy_classic,1,0.0,-0.35550167092757257,0.0,-3643.8761637594635,0.0,1440.0,-15357.672184071134,BTC/USDT:USDT,BTCUSDT,60,10,60,30m,15m,3m,4h,15m,legacy_classic,legacy_classic,False,0.1,0.12,0.14,0.1,0.08,0.08,0.12,0.16,0.1,0.58,0.58,2,1.2,2.8,1.0,1.5,1.0,0.9136032206229161,344,119,True,0.001,0.0001,True,50,143,43,116,68,27,57.64291513665634,40.741614416864095,17,97,1.4716902602868527,0.5430738567639755,2.1375998895238,4.21620581213525,2.6675240132285607,2.139041708135946,0.6316670492952519
feature_prob,1,0.0,-0.605905548039803,0.0,-4941.470266586379,0.0,1440.0,-26175.11967531949,BTC/USDT:USDT,BTCUSDT,60,10,60,15m,1m,3m,1h,1h,feature_prob,feature_prob,True,0.16736270500921205,0.07259387490289648,0.18597909577314953,0.21875311841305484,0.24103201427779994,0.16409136956208475,0.22187859635021534,0.21596348769213963,0.022181266310242722,0.5425049485981505,0.6628103262731728,4,1.1876926832824932,3.1023186089286474,1.2895725808610612,1.503377841536348,1.2638859852332296,0.8012852927454184,201,79,True,0.001,0.0001,True,50,200,50,200,96,14,58.0,42.0,14,96,1.25,0.55,1.1,3.2,1.0,1.5,1.0
legacy_classic,2,0.0,-0.5141081877591392,0.0,-16.548541133681475,-0.2855630869160012,6.088794926004228,-46.95448987567614,BTC/USDT:USDT,BTCUSDT,60,10,60,15m,3m,1m,15m,15m,legacy_classic,legacy_classic,True,0.1,0.12,0.14,0.1,0.08,0.08,0.12,0.16,0.1,0.58,0.58,2,1.2,2.8,1.0,1.5,1.0,0.9202984009627269,294,256,True,0.001,0.0001,True,23,252,20,223,88,27,74.36356005419928,47.80927022923824,28,105,0.8076318744828207,0.35546778770106435,3.3494013743028788,2.0114200032103025,1.6502870579128464,3.832491366374737,1.2316040996652258
legacy_classic,2,0.0,-0.5896493634873976,0.0,-17.481372535351724,-0.327522681888124,6.088794926004228,-53.85381078785534,BTC/USDT:USDT,BTCUSDT,60,10,60,30m,15m,3m,4h,5m,legacy_classic,legacy_classic,True,0.1,0.12,0.14,0.1,0.08,0.08,0.12,0.16,0.1,0.58,0.58,2,1.2,2.8,1.0,1.5,1.0,0.8532970234453183,210,338,True,0.001,0.0001,True,75,115,46,70,127,17,65.33222799232661,37.96150126126706,17,79,0.7429933468272857,0.17985473283843478,2.7076931353840834,3.52279807523262,2.809507919466292,1.6927080699643522,0.5110008228397191
legacy_classic,3,0.0,-0.10659237935061576,0.0,-10.788699376802825,-0.07487851941136654,6.486486486486486,-6.914100282202103,BTC/USDT:USDT,BTCUSDT,60,10,60,30m,15m,3m,1h,15m,legacy_classic,legacy_classic,False,0.1,0.12,0.14,0.1,0.08,0.08,0.12,0.16,0.1,0.58,0.58,2,1.2,2.8,1.0,1.5,1.0,0.12756487218437204,589,152,True,0.001,0.0001,True,59,198,70,226,98,7,56.21823094903329,46.453201398520726,15,115,0.9898274397390654,0.3648128159689602,3.3457419153371584,3.252906508357494,1.589735261927614,1.7764418307472316,1.3750463173463703
legacy_classic,3,0.0,-0.3429881629022199,0.0,-13.182736449961325,-0.2456066854643706,6.967741935483871,-23.898530060283708,BTC/USDT:USDT,BTCUSDT,60,10,60,15m,3m,3m,15m,5m,legacy_classic,legacy_classic,True,0.1,0.12,0.14,0.1,0.08,0.08,0.12,0.16,0.1,0.58,0.58,2,1.2,2.8,1.0,1.5,1.0,0.14337797919632603,284,72,True,0.001,0.0001,True,47,179,22,85,59,16,68.95382450440025,48.33511621756443,7,115,0.8672283887893788,0.8460920355457129,1.2246628355116007,2.587773829964412,1.3671018675867912,1.9995276636530586,0.5525081175528345
legacy_classic,3,33.33333333333333,-0.1156394801338925,0.2818806653557518,-6.944088315471385,-0.08944633878128216,9.113924050632912,-10.539294391949698,BTC/USDT:USDT,BTCUSDT,60,10,60,5m,5m,3m,1h,15m,legacy_classic,legacy_classic,True,0.1,0.12,0.14,0.1,0.08,0.08,0.12,0.16,0.1,0.58,0.58,2,1.2,2.8,1.0,1.5,1.0,0.1,577,215,True,0.001,0.0001,True,29,105,22,70,70,7,63.201595342673485,47.26958024661699,18,28,0.6126595490741952,0.4600652774299113,1.1619579773411854,2.4618471778409807,1.8392667674801515,0.8,1.600879995744412
legacy_classic,3,33.33333333333333,-0.18702310307737147,0.2931533127161453,-5.897053446941321,-0.1538769734685419,6.956521739130435,-13.010302822773667,BTC/USDT:USDT,BTCUSDT,60,10,60,5m,5m,3m,1h,15m,legacy_classic,legacy_classic,True,0.1,0.12,0.14,0.1,0.08,0.08,0.12,0.16,0.1,0.58,0.58,2,1.2,2.8,1.0,1.5,1.0,0.17679614328106596,577,215,True,0.001,0.0001,True,30,109,30,68,50,11,64.20308655469526,47.208913120176504,17,41,0.6126595490741952,0.6089472582790194,1.3282891330786846,2.1506296540491014,2.296238084144382,0.8,1.5455572670458708
legacy_classic,1,0.0,-0.27426640658849466,0.0,-3222.671318161345,0.0,1440.0,-11848.308764622969,BTC/USDT:USDT,BTCUSDT,60,10,60,30m,15m,15m,4h,5m,legacy_classic,legacy_classic,True,0.1,0.12,0.14,0.1,0.08,0.08,0.12,0.16,0.1,0.58,0.58,2,1.2,2.8,1.0,1.5,1.0,0.6534641156762342,350,303,True,0.001,0.0001,True,31,282,32,199,38,29,54.075870156925816,38.60907565844947,17,110,1.3485226649891056,0.9303168165389524,1.9817988408976797,1.5475535092246497,2.622537445709866,4.097320302562559,0.9022190371343451
legacy_classic,1,0.0,-0.1708593898943007,0.0,-2686.505936601949,0.0,1440.0,-7381.12564343379,BTC/USDT:USDT,BTCUSDT,60,10,60,5m,5m,5m,15m,15m,legacy_classic,legacy_classic,False,0.1,0.12,0.14,0.1,0.08,0.08,0.12,0.16,0.1,0.58,0.58,2,1.2,2.8,1.0,1.5,1.0,0.22940267465912978,259,131,True,0.001,0.0001,True,21,262,51,92,35,9,53.21933812351053,42.960270130485014,14,82,1.4062888824665032,0.17459547661049452,1.1167862769333605,4.746033018484346,1.761386359088105,1.1371344201895373,1.994334273706634
legacy_classic,4,0.0,-1.2291323464880894,0.0,-23.164665812266016,-0.9724964298454931,9.27536231884058,-85.50485888612796,BTC/USDT:USDT,BTCUSDT,60,10,60,15m,5m,5m,15m,5m,legacy_classic,legacy_classic,True,0.1,0.12,0.14,0.1,0.08,0.08,0.12,0.16,0.1,0.58,0.58,2,1.2,2.8,1.0,1.5,1.0,0.6030994667308837,103,111,True,0.001,0.0001,True,51,246,35,66,73,20,54.835531284956254,42.233686967543704,17,147,0.84817253265087,0.4897867317649244,1.9547082714967448,3.715669048153491,1.720290034378082,2.9014373181426443,1.1578480799157713
legacy_classic,3,0.0,-1.2125575756066278,0.0,-26.302736558078735,-0.8346607875703704,9.133192389006343,-110.74521620762435,BTC/USDT:USDT,BTCUSDT,60,10,60,15m,5m,3m,4h,15m,legacy_classic,legacy_classic,False,0.1,0.12,0.14,0.1,0.08,0.08,0.12,0.16,0.1,0.58,0.58,2,1.2,2.8,1.0,1.5,1.0,0.9024692212164235,104,217,True,0.001,0.0001,True,45,109,25,106,111,23,57.5477413842214,37.82177494902883,10,88,0.9542858311456017,0.21755049127631437,1.9864134235777635,3.948225576485166,2.266834041319896,3.4319553143713684,1.876399847838385
legacy_classic,2,0.0,-0.7894731048604675,0.0,-19.94892561425231,-0.43851543746806876,6.088794926004228,-72.10409752636828,BTC/USDT:USDT,BTCUSDT,60,10,60,15m,3m,15m,4h,15m,legacy_classic,legacy_classic,False,0.1,0.12,0.14,0.1,0.08,0.08,0.12,0.16,0.1,0.58,0.58,2,1.2,2.8,1.0,1.5,1.0,0.5688990010986192,565,322,True,0.001,0.0001,True,22,140,18,133,147,11,55.15704342848378,42.919962282816236,11,102,0.8071427612224442,0.3024147169058797,1.348313488204386,2.181172002383097,2.569509359873302,2.2440297959389284,0.47107761354330246
legacy_classic,3,33.33333333333333,-0.11261287220232258,0.2653232792563564,-5.323147134962578,-0.08914466571534652,6.956521739130435,-7.833938935813744,BTC/USDT:USDT,BTCUSDT,60,10,60,5m,5m,3m,1h,15m,legacy_classic,legacy_classic,True,0.1,0.12,0.14,0.1,0.08,0.08,0.12,0.16,0.1,0.58,0.58,2,1.2,2.8,1.0,1.5,1.0,0.1,520,215,True,0.001,0.0001,True,29,105,17,89,50,9,63.201595342673485,45.23998110753932,18,47,0.7503701431460805,0.6089472582790194,1.2968749684034877,2.5437967129522474,2.359188583339477,0.8322511332953564,1.600879995744412
legacy_classic,2,0.0,-0.3698500196056078,0.0,-13.807859792378766,-0.21509447264012188,4.63768115942029,-25.728697016042283,BTC/USDT:USDT,BTCUSDT,60,10,60,5m,5m,3m,1h,1h,legacy_classic,legacy_classic,True,0.1,0.12,0.14,0.1,0.08,0.08,0.12,0.16,0.1,0.58,0.58,2,1.2,2.8,1.0,1.5,1.0,0.23547457489774645,651,250,True,0.001,0.0001,True,29,100,22,127,50,10,66.27503094949782,47.208913120176504,18,37,0.6126595490741952,0.6030122916290273,1.2656343106296903,2.7050603989681035,2.39721024946135,1.1645165453726891,1.9436491476261835
legacy_classic,1,0.0,-0.11690308425025092,0.0,-2406.742491837551,0.0,1440.0,-5050.21323961084,BTC/USDT:USDT,BTCUSDT,60,10,60,15m,5m,1m,4h,1h,legacy_classic,legacy_classic,False,0.1,0.12,0.14,0.1,0.08,0.08,0.12,0.16,0.1,0.58,0.58,2,1.2,2.8,1.0,1.5,1.0,0.42544273393644605,241,337,True,0.001,0.0001,True,67,250,37,46,71,12,74.29294392943692,25.841857951351933,27,115,1.2099993065529346,0.8680304132868278,3.0270917491924054,2.1953178748858337,2.0482844528741113,3.690580260009429,0.660815633541018
feature_prob,1,0.0,-0.3906510930531049,0.0,-3825.375917480349,0.0,1440.0,-16876.127219894133,BTC/USDT:USDT,BTCUSDT,60,10,60,15m,15m,15m,15m,5m,feature_prob,feature_prob,True,0.24066079078682778,0.2538554407045137,0.09119106562568913,0.07655417257837788,0.21542781860973811,0.11189663560020605,0.09412641697626466,0.04099728512261932,0.07630978902243726,0.613631708647877,0.6521067427300068,1,2.1655179999803997,2.5282318726248016,2.1512452627025476,1.1803641573558128,0.8600011271628338,0.5166200845512176,227,28,True,0.001,0.0001,True,50,200,50,200,96,14,58.0,42.0,14,96,1.25,0.55,1.1,3.2,1.0,1.5,1.0
feature_prob,1,0.0,-0.7341877307236842,0.0,-5606.6133838023015,0.0,1440.0,-31716.909967263156,BTC/USDT:USDT,BTCUSDT,60,10,60,15m,5m,3m,15m,1h,feature_prob,feature_prob,False,0.021007205285564642,0.11597361559633865,0.10214815321787954,0.17278928658288178,0.14229101398741636,0.18095016143445572,0.23225778489618668,0.2547890317055603,0.10843717377375423,0.6282639827877274,0.6834720684038659,1,1.3116259597106825,4.985393792467028,2.128995668726422,1.097598021476316,0.9750276790566386,0.9709332298511576,414,167,True,0.001,0.0001,True,50,200,50,200,96,14,58.0,42.0,14,96,1.25,0.55,1.1,3.2,1.0,1.5,1.0
legacy_classic,4,0.0,-0.6606180870978008,0.0,-17.521736633395893,-0.5031296382243292,9.27536231884058,-45.95604084158614,BTC/USDT:USDT,BTCUSDT,60,10,60,15m,15m,5m,15m,5m,legacy_classic,legacy_classic,True,0.1,0.12,0.14,0.1,0.08,0.08,0.12,0.16,0.1,0.58,0.58,2,1.2,2.8,1.0,1.5,1.0,0.581535130392624,442,87,True,0.001,0.0001,True,77,141,66,231,101,25,60.57778973955071,43.93550098997153,22,75,0.6984623366799304,0.40994123082888645,3.0714092841425744,2.4263002207407713,2.9763308276985723,1.1890742638808693,0.4339126482028838
legacy_classic,3,0.0,-0.9886208764181146,0.0,-19.5190332179436,-0.6822531417893312,6.956521739130435,-68.77362618560797,BTC/USDT:USDT,BTCUSDT,60,10,60,30m,15m,15m,4h,5m,legacy_classic,legacy_classic,False,0.1,0.12,0.14,0.1,0.08,0.08,0.12,0.16,0.1,0.58,0.58,2,1.2,2.8,1.0,1.5,1.0,0.6631725083766694,622,238,True,0.001,0.0001,True,68,101,48,245,43,7,62.56855175222739,43.978308461148174,8,95,0.8812922575417219,0.5526019504329209,1.800503342292739,2.983330373184505,1.678872893734936,1.9879220003936235,0.7332187063718467
legacy_classic,3,0.0,-1.3361905126002414,0.0,-22.19320649346553,-0.9599872390608173,6.4767616191904045,-86.54187427935597,BTC/USDT:USDT,BTCUSDT,60,10,60,5m,1m,3m,4h,5m,legacy_classic,legacy_classic,False,0.1,0.12,0.14,0.1,0.08,0.08,0.12,0.16,0.1,0.58,0.58,2,1.2,2.8,1.0,1.5,1.0,0.768246414472651,657,39,True,0.001,0.0001,True,78,248,55,58,85,24,56.986840765894954,33.97489102145731,30,63,0.8280366872274475,0.4651692088342766,1.6985894196402036,1.9536973042983572,2.5428292424624352,3.850530646734197,1.8867622708722567
legacy_classic,2,0.0,-0.1930419458983908,0.0,-12.083110011977409,-0.11226782033083266,4.63768115942029,-13.429004932061968,BTC/USDT:USDT,BTCUSDT,60,10,60,5m,5m,3m,1h,5m,legacy_classic,legacy_classic,True,0.1,0.12,0.14,0.1,0.08,0.08,0.12,0.16,0.1,0.58,0.58,2,1.2,2.8,1.0,1.5,1.0,0.1,555,244,True,0.001,0.0001,True,35,107,17,100,50,7,63.777937168538486,43.97469256955504,21,42,0.8028533616808343,0.6089472582790194,1.02976512051494,2.321379379679594,2.0710497903277365,0.8322511332953564,1.4773097939240094
legacy_classic,3,0.0,-0.30164285506262395,0.0,-12.771206084861923,-0.21643019337640046,6.956521739130435,-20.983850786965146,BTC/USDT:USDT,BTCUSDT,60,10,60,5m,5m,5m,1h,15m,legacy_classic,legacy_classic,True,0.1,0.12,0.14,0.1,0.08,0.08,0.12,0.16,0.1,0.58,0.58,2,1.2,2.8,1.0,1.5,1.0,0.13285924986632847,520,189,True,0.001,0.0001,True,30,130,17,89,50,8,63.201595342673485,47.711991842780705,20,63,0.7503701431460805,0.6089472582790194,1.2968749684034877,2.5437967129522474,2.2430270357608837,0.8,1.600879995744412
feature_prob,1,0.0,-0.5691956244736205,0.0,-4751.129312895722,0.0,1440.0,-24589.250977260406,BTC/USDT:USDT,BTCUSDT,60,10,60,30m,15m,1m,1h,5m,feature_prob,feature_prob,False,0.1645012202524507,0.09223557264457902,0.14681377717230007,0.20441416998998072,0.21274064498262835,0.10585207783132655,0.24018309058527196,0.09531461369680304,0.1193851842506607,0.6624760108554784,0.6420028815158958,1,2.2172549042872935,4.571167759504021,2.3988058941945845,1.661727845703743,2.4380556635342447,0.7527379210526637,540,121,True,0.001,0.0001,True,50,200,50,200,96,14,58.0,42.0,14,96,1.25,0.55,1.1,3.2,1.0,1.5,1.0
legacy_classic,2,0.0,-0.31608112166758395,0.0,-13.293852987670089,-0.19275120321842926,4.64516129032258,-22.02371686458004,BTC/USDT:USDT,BTCUSDT,60,10,60,30m,15m,15m,4h,5m,legacy_classic,legacy_classic,True,0.1,0.12,0.14,0.1,0.08,0.08,0.12,0.16,0.1,0.58,0.58,2,1.2,2.8,1.0,1.5,1.0,0.13090390067492355,573,257,True,0.001,0.0001,True,80,153,56,233,68,19,70.1766632525744,48.09206130300133,25,92,0.7217444540256857,0.6915500722134367,0.8828655818155752,3.2228772005240685,1.9048018450848985,2.0105633652509196,0.8824553233422447
legacy_classic,3,0.0,-1.1593950435146094,0.0,-20.42046799375172,-0.8144154877019265,6.390532544378698,-74.09151757371468,BTC/USDT:USDT,BTCUSDT,60,10,60,15m,5m,1m,4h,1h,legacy_classic,legacy_classic,False,0.1,0.12,0.14,0.1,0.08,0.08,0.12,0.16,0.1,0.58,0.58,2,1.2,2.8,1.0,1.5,1.0,0.9368197312500608,527,216,True,0.001,0.0001,True,35,207,52,66,66,28,50.397327287208505,40.122289940347954,13,42,0.911525367645294,0.9240049807006596,2.258775733637468,4.790225570742457,2.2103837040905825,1.0472120688575197,1.6187389240013084
legacy_classic,2,0.0,-1.134389410985847,0.0,-40.10645961878527,-0.5553882867312281,11.65991902834008,-198.4033301805206,BTC/USDT:USDT,BTCUSDT,60,10,60,15m,15m,15m,15m,15m,legacy_classic,legacy_classic,False,0.1,0.12,0.14,0.1,0.08,0.08,0.12,0.16,0.1,0.58,0.58,2,1.2,2.8,1.0,1.5,1.0,0.7651708487400793,143,60,True,0.001,0.0001,True,68,216,58,119,111,18,57.46987989746484,40.437000037287405,8,73,0.9502717424878484,0.9683277020500944,1.0992322255382505,2.9887063624460386,2.6521682235563127,1.7254376340475435,1.1522791990651762
legacy_classic,2,0.0,-0.12600807254287638,0.0,-11.429199498021866,-0.07328278619779546,4.63768115942029,-8.765778959504443,BTC/USDT:USDT,BTCUSDT,60,10,60,5m,5m,3m,1h,15m,legacy_classic,legacy_classic,True,0.1,0.12,0.14,0.1,0.08,0.08,0.12,0.16,0.1,0.58,0.58,2,1.2,2.8,1.0,1.5,1.0,0.1,467,250,True,0.001,0.0001,True,29,114,19,94,43,8,63.201595342673485,47.724170516554736,18,46,0.7503701431460805,0.6089472582790194,1.5775803777559885,2.5437967129522474,2.277798707424596,0.8322511332953564,1.4253063613222592
legacy_classic,3,33.33333333333333,-0.09858199490143026,0.45510713510561557,-4.064537140311602,-0.10521801043069941,6.956521739130435,-6.857877906186452,BTC/USDT:USDT,BTCUSDT,60,10,60,5m,5m,3m,1h,15m,legacy_classic,legacy_classic,True,0.1,0.12,0.14,0.1,0.08,0.08,0.12,0.16,0.1,0.58,0.58,2,1.2,2.8,1.0,1.5,1.0,0.1,549,215,True,0.001,0.0001,True,20,105,18,89,26,7,63.201595342673485,45.23998110753932,22,42,0.7186481698276691,0.6089472582790194,1.0987613723134815,2.101189392368941,2.428786251800549,0.8322511332953564,1.2236127249851285
legacy_classic,2,0.0,-0.07754571882804182,0.0,-16.50653879796017,-0.03796578450588606,11.65991902834008,-13.562652037940916,BTC/USDT:USDT,BTCUSDT,60,10,60,15m,1m,3m,15m,5m,legacy_classic,legacy_classic,True,0.1,0.12,0.14,0.1,0.08,0.08,0.12,0.16,0.1,0.58,0.58,2,1.2,2.8,1.0,1.5,1.0,0.11296044454009191,330,90,True,0.001,0.0001,True,20,189,47,72,84,27,69.82375955390312,29.378585397910676,27,37,0.7449904480667497,0.971503795814085,2.3738964250071493,1.6883232324081294,2.3892402826505297,3.024305726668663,2.2056196508614505
feature_prob,1,0.0,-0.5874658117223075,0.0,-4845.860233780164,0.0,1440.0,-25378.523066403683,BTC/USDT:USDT,BTCUSDT,60,10,60,30m,1m,3m,4h,1h,feature_prob,feature_prob,False,0.14652605891309317,0.17877580612819813,0.12889873564214216,0.17389786139827917,0.17006958778737194,0.02490985402055759,0.04797754185609044,0.10093139608438895,0.07492820134049942,0.6612103913253784,0.6380101307202635,2,1.877186359166531,4.9776503235455065,2.1922062617623594,3.116931900572556,0.8607210574273549,0.7768994960463889,308,276,True,0.001,0.0001,True,50,200,50,200,96,14,58.0,42.0,14,96,1.25,0.55,1.1,3.2,1.0,1.5,1.0
legacy_classic,2,0.0,-0.7745675141046632,0.0,-19.76486171819279,-0.4302360779677134,6.088794926004228,-70.74274124592273,BTC/USDT:USDT,BTCUSDT,60,10,60,15m,15m,3m,1h,5m,legacy_classic,legacy_classic,True,0.1,0.12,0.14,0.1,0.08,0.08,0.12,0.16,0.1,0.58,0.58,2,1.2,2.8,1.0,1.5,1.0,0.9183470373507104,416,301,True,0.001,0.0001,True,72,263,35,245,62,15,74.88425572910032,43.47464030121567,11,138,0.7241425106566435,0.24358644273376956,2.218403788045726,4.522734003168171,2.432246315492406,3.4464491482063364,1.8448420671643517
